rating,title,text,price,review_date
94.0,Costa Rica Black Honey,"Deeply rich, chocolaty and fruit-toned. Raspberry tart, chocolate fudge, grappa barrel, gardenia, molasses in aroma and cup. Vibrantly sweet-tart structure with juicy, fruit-forward acidity; creamy-smooth mouthfeel. The finish consolidates to suggestions of dried raspberry, chocolate fudge and grappa barrel.",$275/8 ounces, Aug 2021
94.0,Ethiopia Guji Hambela Kudume Yellow Honey,"Richly sweet-tart, fruit-forward. Dried strawberry, dark chocolate, cashew butter, thyme, pink grapefruit zest in aroma and cup. Brightly sweet with juicy acidity; satiny-smooth mouthfeel. Resonant, flavor-laden finish.",$630/225 grams, Aug 2021
94.0,Esmeralda Estate Panama Geisha,"Evaluated as espresso produced as a “ristretto” 25ml (.85-ounce) shot using a Nespresso capsule espresso brewer with whole milk heated using a conventional steam wand. Rich-toned, floral- and fruit-driven. Jasmine, apricot, almond, baking chocolate, cedar in aroma and small cup. Delicately viscous mouthfeel; crisp finish centered around chocolate and almond notes. The milk shot is boldly pleasing, chocolate-laden and richly floral.",Price: £50/10 capsules, Aug 2021
94.0,Ethiopia Sidamo Bensa Mirado Natural,"High-toned, richly sweet-tart. Tea rose, peach, almond butter, oak, maple syrup in aroma and cup. Sweetly tart structure with bright, lively acidity; smooth, syrupy mouthfeel. The finish consolidates to notes of almond and maple syrup with tea rose gently resurfacing in the long.",$500/227 grams, Aug 2021
95.0,Costa Rica La Florida Red Honey Espresso,"Evaluated as espresso. Delicately fruit-toned, floral and lively. Lilac, dried Bing cherry, sandalwood, macadamia nut, wild honey in aroma and small cup. Full, syrupy mouthfeel; delicate, long finish. Lilac and Bing cherry notes deepen in three parts milk, balanced by creamy macadamia nut and wild honey; hints of sandalwood hover in the background.",$300/8 ounces, Aug 2021
93.0,Ethiopia Yirgacheffe Kochere Sheferaw Jigeso Beraso,"Sweetly tart, gently fruit-toned. Apricot, orange blossom, cocoa nib, nougat, cashew in aroma and cup. Sweet-tart structure with juicy, balanced acidity; delicate, silky mouthfeel. The finish consolidates to notes of cocoa nib and cashew.",$450/227 grams, Aug 2021
93.0,Blue Sky Breakfast Blend,"Chocolaty, deeply sweet. Dark chocolate, dried plum, almond butter, magnolia, cedar in aroma and cup. Sweet structure with brisk acidity; very full, syrupy mouthfeel.The finish leads with notes of dark chocolate and almond butter with undertones of fresh-cut cedar.",Price: $14.95/12 ounces, Aug 2021
94.0,Ethiopia Yirgacheffe Botabaa Washed G1 21/01,"Sweetly tart, decidedly tropical. Ginger blossom, passionfruit, kukui nut, lemon verbena, sugarcane in aroma and cup. Sweet-tart structure with juicy, high-toned acidity; plush, syrupy mouthfeel. The finish is resonant, long, and flavor-saturated.",$290/8 ounces, Aug 2021
93.0,Colombia Vella Black Hawk Natural,"Crisply sweet, fruit-forward. Dried mango, agave syrup, lime zest, pink peppercorn, cedar in aroma and cup. Sweetly tart structure with brisk acidity; syrupy-smooth mouthfeel. Richly drying finish leads with notes of dried mango and agave syrup in the short, with hints of pink peppercorn and cedar in the long.",$500/227 grams, Aug 2021
94.0,Yemen Mocca Matari,"Very sweet, richly savory. Honey, tiger lily, fresh pipe tobacco, ginseng, date in aroma and cup. Richly sweet structure with juicy-tart acidity; Syrupy-smooth mouthfeel. Finish leads with notes of pipe tobacco and flowers.",$680/227 grams, Aug 2021
94.0,Costa Rica Black Honey,"Deeply rich, chocolaty and fruit-toned. Raspberry tart, chocolate fudge, grappa barrel, gardenia, molasses in aroma and cup. Vibrantly sweet-tart structure with juicy, fruit-forward acidity; creamy-smooth mouthfeel. The finish consolidates to suggestions of dried raspberry, chocolate fudge and grappa barrel.",$275/8 ounces, Aug 2021
93.0,Kenya Nyeri Ndaroini AA Washed,"Sweetly spice-toned. Red currant, tea rose, pink peppercorn, cocoa powder, cedar in aroma and cup. Sweet structure with bright, juicy acidity; crisp, velvety mouthfeel. The quiet finish consolidates to notes of red currant and pink peppercorn.",$470/225 grams, Aug 2021
94.0,Mojave Vault Series Geisha Natural,"Crisply sweet, delicately tart. Apricot, cocoa nib, lavender, lemon verbena, cedar in aroma and cup. Sweet-tart structure with juicy, vibrant acidity; lively, silky mouthfeel. Finish consolidates to notes of cocoa nib and lemon verbena.",Price: $49.95/8 ounces, Jul 2021
91.0,Colombia Black Condor,"Sweet, richly nut-toned. Hazelnut, baking chocolate, pear, fresh-cut fir, brown sugar in aroma and cup. Sweet-toned structure with brisk acidity; crispy, satiny mouthfeel. The finish consolidates to hazelnut and baking chocolate with undertones of fresh-cut fir.",Price: $19.95/12 ounces, Jul 2021
93.0,Choco Blend,"Rich-toned, deeply sweet-savory. Nutella, nectarine, magnolia, cedar, maple syrup in aroma and cup. Sweet-savory structure with brisk acidity; satiny-smooth mouthfeel. The flavor-saturated finish centers around notes of Nutella and nectarine with cedar undertones.",Price: HKD $118/200 grams, Jul 2021
94.0,Kabiufa Papua New Guinea,"Richly sweet, deeply spice-toned. Toffee, plum blossom, tangerine zest, almond butter, sandalwood in aroma and cup. Juicy-sweet structure with high-toned, balanced acidity; syrupy-smooth mouthfeel. The finish centers around notes of almond, tangerine zest and sandalwood.",Price: $16.00/12 ounces, Jul 2021
94.0,Ethiopia Buku Abela,"Cleanly fruit-toned, delicately sweet-tart. Raspberry, bergamot, cocoa nib, honey, lemon verbena in aroma and cup. Sweetly tart structure with delicate, buoyant mouthfeel; crisp, fruit-forward finish.",$350/227 grams, Jul 2021
95.0,Colombia Finca Santa Maria,"Resonantly bright and juicy, deeply balanced. Strawberry guava, cocoa nib, Meyer lemon zest, sassafras, wisteria in aroma and cup. Elegantly sweet structure with crisp, vibrant acidity; plush, syrupy mouthfeel. The coherent, flavor-laden finish resonates with all the notes from the cup.",Price: $18.00/12 ounces, Jul 2021
94.0,Yemen Mocha Haimi,"Delicately perfumed, sweetly fermenty. Green grape, rum barrel, rhododendron, cocoa nib, oak in aroma and cup. Sweet-tart structure with juicy acidity; syrupy-smooth mouthfeel. Sweet ferment suggesting rum barrel animates the crisply cocoa-toned finish.",Price: $35.00/8 ounces, Jul 2021
94.0,Costa Rica Hacienda Tobosi Villalobos Anaerobic Natural,"Complex, richly sweet-savory, deeply floral. Star jasmine, salted caramel, cocoa nib, wild strawberry, mustard seed in aroma and cup. Sweet-tart-savory structure with high-toned acidity; very full, syrupy mouthfeel. Cocoa-driven finish with undertones of caramel and mustard seed.",$600/200 grams, Jul 2021
94.0,Colombia Wush Wush,"Elegantly spice-toned, floral. Bergamot, lilac, pink peppercorn, caramel, plum in aroma and cup. Delicately sweet-savory structure with lively, juicy acidity; very syrupy-smooth mouthfeel. Finish consolidates to notes of caramel and plum.",Price: $27.00/12 ounces, Jul 2021
94.0,Brazil Gauriroba Natural,"Citrusy-bright, juicy-sweet, spice-toned. Pink grapefruit zest, green peppercorn, honeysuckle, agave syrup, frankincense in aroma and cup. Delicately sweet-tart structure with high-toned, vibrant acidity; silky, buoyant mouthfeel. The resonant finish leads with notes of pink grapefruit zest and honeysuckle with green peppercorn and frankincense in the long.",Price: ¥2980/100 grams, Jul 2021
94.0,Rwanda “Silverback Returns”,"Evaluated as espresso. Sweetly roast-toned, richly chocolaty and deep. Dark chocolate, black cherry, almond extract, marjoram, cedar in aroma and small cup. Creamy, viscous mouthfeel; chocolaty and fruit-driven finish. Chocolate explodes in three parts milk, supported by notes of black cherry and cedar with a hint of sweet marjoram.",$800/8 ounces, Jul 2021
93.0,Yemen Mocha Khulani,"Subtly complex, fruit-toned. Raspberry coulis, freesia, almond nougat, cedar, lemon verbena in aroma and cup. Sweet-tart structure with vibrant acidity; crisp, silky mouthfeel. Berry and cedar-toned finish.",Price: $35.00/8 ounces, Jul 2021
93.0,Peru “El Dorado”,"Evaluated as espresso. Bold, roasty-sweet, floral-toned. Magnolia, hazelnut butter, dark chocolate, date, fresh-cut oak in aroma and small cup. Syrupy-smooth mouthfeel; crisp, floral-toned, chocolaty finish.",$600/8 ounces, Jul 2021
93.0,Yemen Mocha Harazi,"Crisply spice-toned. Molasses, dried cherry, clove, cashew, grapefruit zest in aroma and cup. Sweet-toned structure with brisk acidity; lightly syrupy mouthfeel. The finish consolidates to notes of molasses, clove and cashew.",Price: $35.00/8 ounces, Jul 2021
92.0,Top Blend 2,"Gently fruit-toned, cocoa-driven. Cocoa powder, black cherry, magnolia, fresh-cut fir, orange zest in aroma and cup. Sweet structure with brisk acidity; velvety-smooth mouthfeel. Cocoa- and fruit-toned, wood-framed finish.",$380/12 ounces, Jul 2021
93.0,Top Blend 1,"Balanced, bright, sweet-toned. Apricot, cocoa nib, lavender, maple syrup, cedar in aroma and cup. Sweetly tart with vibrant, malic (apple-like) acidity; delicately satiny mouthfeel. Finish consolidates to notes of cocoa nib and lavender with undertones of maple syrup.",$380/12 ounces, Jul 2021
91.0,Quattoro Mountain Blend,"Evaluated as espresso. Bold, sweetly roast-toned, chocolaty. Dark chocolate, rhododendron, raisin, scorched oak, molasses in aroma and small cup. Velvety mouthfeel; gently drying, roasty-sweet finish with dark chocolate and scorched oak undertones. The milk shot is both floral and chocolaty, supported by notes of raisin and molasses.",Price: $48.00/12 ounces, Jul 2021
94.0,Brazil Ipanema Golden Edition C26 Lychee,"A ready-to-drink black coffee, tested cold. Dried guava, dark chocolate, frangipane, vanilla, cedar. Sweet-tart structure with crisp, juicy acidity; refreshingly silky mouthfeel. Guava and dark chocolate lead in the finish, with undertones of cedar and vanilla. Like sweet guava ice cream with a cedar edge in milk.",$200/160-ml bottle, Jul 2021
94.0,Ethiopia Mormora Cold Brew,"A ready-to-drink black coffee, tested cold. Dried apricot, baking chocolate, lemon verbena, marjoram, frankincense. Juicy, sweet-tart structure with lively acidity; satiny-smooth mouthfeel. The balanced finish is equal parts dark chocolate and dried apricot. Chocolate notes are further amplified in milk, as sweet marjoram and resiny frankincense notes.",Price: $5.50/12-ounce bottle, Jul 2021
93.0,Ethiopia Blend Cold Brew,"A ready-to-drink black coffee, tested cold. Red plum, cocoa nib, maple syrup, tangerine, oak. Crisply sweet-tart structure with lively, apple-toned acidity; delicate, silky mouthfeel. Cocoa-toned finish with notes of maple syrup and tangerine. In milk, the tart lime is softened and the cocoa and maple syrup intensify.",Price: $2.00/200-ml bottle, Jul 2021
93.0,Black Cold Brew,"A ready-to-drink black coffee, tested cold. Date, almond, caramel, freesia, bergamot. Sweet-toned with gentle, round acidity; velvety-smooth mouthfeel. Richly sweet, gentle finish. Combined with milk, this cold brew is caramelly and nut-toned with a hint of spice.",Price: $35.00/six 8-ounce cans, Jul 2021
93.0,Kyoto Iced Coffee,"A ready-to-drink black coffee, tested cold. Black cherry, cocoa nib, lilac, toffee, sassafras. Sweet-savory structure with juicy acidity; crisp, delicate mouthfeel. The savory-sweet theme continues into the finish with notes of lilac and sassafras. The volume is turned down in milk in exchange for a mellow, toffee-driven vibe.",Price: $4.49/280 ml can, Jul 2021
93.0,Kenya Cold Brew,"A ready-to-drink black coffee, tested cold. Red currant, toffee, lemon-thyme, magnolia, bergamot. Richly sweet-savory structure with balanced, high-toned acidity; crisp, satiny mouthfeel. The finish consolidates to notes of red currant and toffee. Milk enhances the toffee and bergamot notes beautifully.",Price: $4.00/12-ounce bottle, Jul 2021
93.0,Dead Reckoning,"A ready-to-drink black coffee, tested cold. Baking chocolate, hazelnut, rose hips, raspberry, cedar. Sweet-toned structure with citrusy acidity; pleasingly dry mouthfeel (think good dry vermouth). Resonant, long, flavor-saturated finish. Milk softens all the dramatic edges of this compelling blend, emphasizing a gentle sweet-tart creaminess.",Price: $14.00/four 8-ounce cans, Jul 2021
93.0,Cold Brew,"A ready-to-drink black coffee, tested cold. Dark chocolate fudge, raspberry coulis, molasses, almond butter, redwood. Richly sweet structure with brisk acidity; velvety-smooth mouthfeel. The finish is chocolaty, through and through — in milk, dessert-like, reminiscent of a chocolate-raspberry truffle.",Price: $4.25/12-ounce bottle, Jul 2021
92.0,Cold Brew Coffee,"A ready-to-drink black coffee, tested cold. Apricot, baking chocolate, freesia, lemon-thyme, fresh-cut cedar. Sweetly tart structure with lively acidity; crisp, satiny mouthfeel. Aromatic cedar-like wood notes frame the gently fruit-toned, chocolaty finish. The milk shot softens the brightness and suggests a candy bar from childhood; perhaps a KitKat?",Price: $25.00/six 12-ounce cans, Jul 2021
93.0,Flash Brewed Coffee,"A ready-to-drink black coffee, tested cold. Cocoa nib, hazelnut, dried persimmon, honeysuckle, fresh-cut oak. Sweet-toned structure with malic acidity; viscous, lightly syrupy mouthfeel. Chocolaty, nut-toned finish with hints of persimmon and sweet florals. Adding milk amps up the cocoa tones and deepens the rich nut and fruit flavors.",Price: $33.00/twelve 6-ounce cans, Jul 2021
95.0,Gigesa Natural,"Richly berry-toned, sweetly herbaceous. Raspberry coulis, lemon verbena, wild honey, cedar, a hint of marjoram in aroma and cup. Sweet structure with vibrant acidity; syrupy-smooth mouthfeel. The fruit-forward finish is supported by sweet herb notes and rich aromatic wood suggesting cedar.",Price: $18.00/12 ounces, Jul 2021
95.0,El Jocote Natural,"Juicy, vibrant, tartly floral. Dried hibiscus, Meyer lemon zest, guava, cocoa nib, sandalwood in aroma and cup. Balanced, brightly sweet-tart structure with high-toned acidity; silky, viscous mouthfeel. Resonant, rich, flavor-laden finish.",Price: $16.00/8 ounces, Jul 2021
94.0,Panama Finca Santa Teresa Summer Gesha,"Delicately, richly perfumy. Guava, cocoa nib, frankincense, wild honey, lilac in aroma and cup. Sweet in structure with bright, vibrant acidity; silky, levitating mouthfeel. The deeply sweet finish centers around guava, cocoa nib and frankincense.",Price: $87.00/12 ounces, Jul 2021
94.0,Baby Dragons,"Juicy-sweet, fruit-driven. Lychee, tea rose, sandalwood, cashew, chocolate fudge in aroma and cup. Richly bittersweet structure with juicy, bright acidity; plush, syrupy mouthfeel. The resonant, long, flavor-laden finish centers around notes of lychee and chocolate.",Price: $28.00/12 ounces, Jul 2021
93.0,Colombia Lagoon Java Anaerobic,"Fruit-forward, high-toned. Pink grapefruit zest, rhododendron, baking chocolate, agave syrup, freesia in aroma and cup. Sweet-toned structure with brisk acidity; very full, syrupy mouthfeel. Crisply sweet, floral-toned finish with citrus undertones.",Price: $25.00/12 ounces, Jul 2021
